company_id,year,opm,net_profit_margin,roe,debt_to_equity,operating_cashflow_ratio
ASIANPAINT,Mar 2020,20.568007520657066,13.725199148978279,27.38400789733465,0.11036525172754195,0.15031418534461433
ASIANPAINT,Mar 2020,20.568007520657066,13.725199148978279,27.38400789733465,0.11036525172754195,0.15031418534461433
ASIANPAINT,Mar 2021,22.36448210749321,14.769953484087875,25.042948617835393,0.0853506168983289,0.16962188550637866
ASIANPAINT,Mar 2021,22.36448210749321,14.769953484087875,25.042948617835393,0.0853506168983289,0.16962188550637866
ASIANPAINT,Mar 2022,16.50802377925157,10.60101027456101,22.335650159281784,0.11490008688097307,0.03388199718222742
ASIANPAINT,Mar 2022,16.50802377925157,10.60101027456101,22.335650159281784,0.11490008688097307,0.03388199718222742
ASIANPAINT,Mar 2023,18.150714720635566,12.163298442981821,26.231865932966482,0.12087293646823412,0.1215749949259184
ASIANPAINT,Mar 2023,18.150714720635566,12.163298442981821,26.231865932966482,0.12087293646823412,0.1215749949259184
ASIANPAINT,Mar 2024,21.3692069305536,15.658543456824905,29.677488252883382,0.1321016659547202,0.17196788280039443
ASIANPAINT,Mar 2024,21.3692069305536,15.658543456824905,29.677488252883382,0.1321016659547202,0.17196788280039443
BAJAJ-AUTO,Mar 2013,18.257178526841447,15.645443196004994,38.84686918784873,0.014383137011779294,0.11076154806491885
BAJAJ-AUTO,Mar 2013,18.257178526841447,15.645443196004994,38.84686918784873,0.014383137011779294,0.11076154806491885
BAJAJ-AUTO,Mar 2014,20.673387297015445,16.785022595222724,33.24481164551982,0.0058030884233303826,0.1739087252321597
BAJAJ-AUTO,Mar 2014,20.673387297015445,16.785022595222724,33.24481164551982,0.0058030884233303826,0.1739087252321597
BAJAJ-AUTO,Mar 2015,19.115536003704563,14.012502894188469,27.273546642631818,0.010094637223974764,0.09789303079416532
BAJAJ-AUTO,Mar 2015,19.115536003704563,14.012502894188469,27.273546642631818,0.010094637223974764,0.09789303079416532
BAJAJ-AUTO,Mar 2016,21.23239124656685,17.989722689820148,28.96576319543509,0.008416547788873038,0.16346239036059182
BAJAJ-AUTO,Mar 2016,21.23239124656685,17.989722689820148,28.96576319543509,0.008416547788873038,0.16346239036059182
BAJAJ-AUTO,Mar 2017,20.358538267065043,18.7497127097219,22.843862007168457,0.006720430107526882,0.1501723741668582
BAJAJ-AUTO,Mar 2017,20.358538267065043,18.7497127097219,22.843862007168457,0.006720430107526882,0.1501723741668582
BAJAJ-AUTO,Mar 2018,19.22253074176914,16.735422451408173,20.656058751529986,0.005924112607099143,0.17167790559301865
BAJAJ-AUTO,Mar 2018,19.22253074176914,16.735422451408173,20.656058751529986,0.005924112607099143,0.17167790559301865
BAJAJ-AUTO,Mar 2019,17.12234007510376,16.2329534224916,21.211208195239532,0.005380278052769767,0.08192239277949799
BAJAJ-AUTO,Mar 2019,17.12234007510376,16.2329534224916,21.211208195239532,0.005380278052769767,0.08192239277949799
BAJAJ-AUTO,Mar 2020,17.076105484808984,17.42036832781844,24.06056689133044,0.005816637429600221,0.12868077141615697
BAJAJ-AUTO,Mar 2020,17.076105484808984,17.42036832781844,24.06056689133044,0.005816637429600221,0.12868077141615697
BAJAJ-AUTO,Mar 2021,17.800367686817346,17.508381096571863,17.808821911780882,0.0044366223004436624,0.11246890883529793
BAJAJ-AUTO,Mar 2021,17.800367686817346,17.508381096571863,17.808821911780882,0.0044366223004436624,0.11246890883529793
BAJAJ-AUTO,Mar 2022,15.866646553024587,18.60310755770101,20.650390167118793,0.004119360996684417,0.1266254337004073
BAJAJ-AUTO,Mar 2022,15.866646553024587,18.60310755770101,20.650390167118793,0.004119360996684417,0.1266254337004073
BAJAJ-AUTO,Mar 2023,17.734192840488273,16.62323412426279,20.638921054424088,0.004223145562291397,0.14475380606226856
BAJAJ-AUTO,Mar 2023,17.734192840488273,16.62323412426279,20.638921054424088,0.004223145562291397,0.14475380606226856
BAJAJ-AUTO,Mar 2024,19.534209939826162,17.178515712057056,26.61418410330778,0.06601754022512257,0.1461555605081346
